,tweet_id,text,retweet_count,created_at
113,1648350183187443715, Carson’s is another socialist/liberal on Biden’s cabinet. He does not respect nor wants parents to have a say in a child’s education which is BS!,0,Tue Apr 18 15:38:03 +0000 2023
114,1648350181719678978," desantis literally did the virgin walk right next to biden being a huge chad getting friendly with florida guy and his wife

all in the same photo",0,Tue Apr 18 15:38:02 +0000 2023
115,1648350180713062401, Just 40? What about Congress ? Biden?,0,Tue Apr 18 15:38:02 +0000 2023
116,1648350180113018881,"  The only crickets have been your budget plan. Which is what Biden told McCarthy he needed to back with, since he'd already presented his budget.
You guys can't even agree on what to do.
Pathetic.",2,Tue Apr 18 15:38:02 +0000 2023
117,1648350179966238724, Look at trump and fox snd ignore the pentagon leaks that showed media colluded with biden admin to lie to the public. Its funny how a news source was at the leaders house before the fbi. Kinda like cnn just happened to be at stones house when he was raided.,0,Tue Apr 18 15:38:02 +0000 2023
118,1648350179307794432,McCarthy preps House GOP debt deal to draw Biden into talks https://t.co/r8ThVPLkP4,0,Tue Apr 18 15:38:02 +0000 2023
119,1648350177818730496,Gillibrand Rejects AOC's Calls For Biden Admin To Ignore Abortion Pill Ruling: 'It's Hard To Ignore The Rule Of Law',0,Tue Apr 18 15:38:01 +0000 2023
120,1648350171963568128,"Riley Gaines shreds Biden promise to veto bill protecting women's sports: 'Catering to a radical minority'

https://t.co/CfNH0l0SVX",14,Tue Apr 18 15:38:00 +0000 2023
121,1648350170722062342,"The National Archives Just Made Biden Document Confession
https://t.co/fIqnPEA6N9",0,Tue Apr 18 15:38:00 +0000 2023
122,1648350170470391811,"  Why is Biden working so hard to make Trump look like a great president?
Trump is a terrible person but was a better president than Biden.",0,Tue Apr 18 15:38:00 +0000 2023
123,1648350170323767296,"Apparently  is more important than Pres. Biden and his judicial nominees, and would rather doom millions of women, voters, and children, than admit she can no longer do her job. Time for  to throw his weight around and get this resolved. #Resign",0,Tue Apr 18 15:38:00 +0000 2023
124,1648350170285842434,"  I hope obuma &amp; 
biden go down in History for what they truly are...
Both Fake, hate
America, &amp; out to destroy the Country we all love. 
Both lied,
committed Treason, &amp; should
 receive the
punishment 
""DUE"" for their Acts of TREASON

(Hillary  Also)",0,Tue Apr 18 15:38:00 +0000 2023
125,1648350169476284417," So these vets were treated great and taken off the streets when trump had 4 years of power but just dumped in the last 3 years by the ""Biden regime""? How crazy!
Oh wait...wrong dimension. Trump did NOTHING to combat the issue in 4 years. He golfed instead. 
Now its priority?",0,Tue Apr 18 15:37:59 +0000 2023
126,1648350167421145088, You guys ever thought the reason why Biden can't talk or know where he is and touches kids inappropriately is because he is possessed by the anti-Christ?  Serious question.,0,Tue Apr 18 15:37:59 +0000 2023
127,1648350166997409797, sounds like fake news. must have not asked the gun toting patriots and rednecks. only asked the leftist. because half of them want trump back after what biden &amp; co has done to the USA,0,Tue Apr 18 15:37:59 +0000 2023
128,1648350164652810243, I'll take DeSantis--Yale/Harvard Law/Lt. Commander assign to Seal Team One Bronze Star over draft dodging 4F Trump &amp; Biden.,0,Tue Apr 18 15:37:58 +0000 2023
129,1648350162996305921," Yes, Biden is compromised  ... .his decisions show it all the time!",0,Tue Apr 18 15:37:58 +0000 2023
130,1648350158353051649, House over sight haha. The republican house investigations have been so successful. No doubt expanding to reach out lying family because the investigation into Biden and Hunter isn't going so well.... the evidence part seems to be missing or screw with by GOP Opratives.,0,Tue Apr 18 15:37:57 +0000 2023
